he_price_eur_kg,valve_failure_rate,mttr_hours,leak_rate_mbar_l_s,leak_class_idx,material_uhmwpe,valve_count,he_loss_kg_yr,he_loss_cost_eur,maint_cost_eur,total_cost_eur
139.15354875744163,0.024471578297798603,5.404809816860807,1e-06,3,1,414,0.03930905003493757,5.469993810645398,76804.49516334807,76809.96515715872
160.4182444740342,0.018123227922311767,3.454440456192231,1e-07,2,0,399,0.003788480909164273,0.6077414566715257,41151.76752119577,41152.37526265244
230.5096930029331,0.017982589888149225,1.9307650100847085,1e-07,2,0,397,0.0037694910299203416,0.8689042200842481,38452.2212625075,38453.09016672758
141.14776257290023,0.0062334947321035766,5.5208048454000345,1e-08,1,0,420,0.000398787464122555,0.056287958303019366,15981.107202762445,15981.163490720748
123.87644198244755,0.02431787613805081,4.933445625909714,1e-06,3,0,382,0.03627066935590858,4.493081468131747,55612.92168605867,55617.414767526796
146.14547586503855,0.014432816902799675,6.098237457573023,1e-09,0,0,384,3.64605681483479e-05,0.005328547082349972,34470.54084287523,34470.54617142231
147.45813158622502,0.025976985905838204,3.4876852482082064,1e-09,0,0,438,4.158783554420933e-05,0.006132464526064306,64826.11976080098,64826.12589326551
194.47052542111243,0.030531519582833566,1.7230689337316494,1e-06,3,1,422,0.04006864520469482,7.792170485869138,88188.06606386478,88195.85823435066
179.2052943963259,0.018496679786455958,5.223535401674616,1e-09,0,0,370,3.513127660127272e-05,0.0062957107658498344,41368.59416911493,41368.60046482569
215.62943053389566,0.011813509753872863,3.98175620131525,1e-06,3,0,379,0.03598582116724961,7.759602125588642,25952.12047530011,25959.8800774257
194.84529500961045,0.019866411095309615,8.021586720993135,1e-09,0,1,345,3.275754169578132e-05,0.006382652875504127,55546.27650231073,55546.282884963606
160.16575246326786,0.02278961598414911,4.05788084239188,1e-08,1,1,437,0.00041492886147989654,0.06645739331765467,72816.4417327751,72816.50819016842
221.73015568495862,0.017475839990026235,3.9100920523675216,1e-05,4,1,430,0.40828240374452074,90.52852094570171,54721.53707471986,54812.06559566556
134.3500316382758,0.015487692724965408,4.927942691742376,1e-08,1,1,377,0.000357959223748103,0.048091833035770276,43707.30467059397,43707.35276242701
120.57908619402633,0.02450825768557931,2.967823413450696,1e-05,4,0,429,0.40733290978232417,49.11583003830642,58810.977063835686,58860.09289387399
126.87050087853208,0.02398062619755356,2.8971471185257136,1e-08,1,0,469,0.00044531266827018643,0.056497041270994156,62751.361149181714,62751.41764622299
204.36798134854138,0.01722968287738274,3.808923974849727,1e-06,3,0,363,0.034466630827735115,7.043875766149631,36036.36211149601,36043.40598726216
166.8618610783548,0.006767470677914481,2.524621642600615,1e-06,3,1,391,0.03712521392188548,6.1947822879378585,18535.597417759458,18541.792200047395
133.78415358747182,0.02365102548303562,3.56707748325176,1e-06,3,0,363,0.034466630827735115,4.611089032300406,49051.513188840654,49056.12427787296
171.79865403165533,0.013861382452468988,10.549463861802248,1e-08,1,1,438,0.0004158783554420931,0.07144734170584993,52273.11726748728,52273.18871482898
132.89871533519488,0.02171472860296247,6.736976437414367,1e-06,3,0,407,0.03864440426139998,5.135791681233988,56097.61016338932,56102.74595507055
199.98396706057883,0.021209257853432296,4.6660520645472205,1e-08,1,0,398,0.0003778985969542307,0.07557366056553383,50083.91783933423,50083.993412994794
164.93108321086072,0.00488842058365868,8.68965286159496,1e-05,4,1,416,0.39498948827376895,65.14604415789628,16752.515260613716,16817.661304771613
157.20938121717566,0.020648653475292586,2.6481103551621588,1e-08,1,0,393,0.00037315112714324787,0.05866285779868164,44872.44524767281,44872.50391053061
148.31548601301137,0.024116260202995645,13.89479481218005,1e-05,4,1,397,0.37694910299203427,55.90738941243224,88838.19413415706,88894.1015235695
189.6437977154713,0.025097219322483894,3.1773359761501934,1e-05,4,1,418,0.39688847619816203,75.26743789572589,74855.60099983831,74930.86843773404
